source,target,weight
TTO,EGY,43.365
TTO,HTI,25045.143000000004
TTO,MUS,15024.152
TTO,GAB,0.016
TTO,ITA,21383.859
TTO,AUS,5258.551
TTO,CHE,6016.012000000001
TTO,CZE,41.742
TTO,BOL,494.423
TTO,MLT,31080.021
TTO,GHA,301.464
TTO,CAN,212434.25800000003
TTO,SWE,113.005
TTO,MAR,0.052
TTO,CRI,85452.823
TTO,MYS,892.7059999999999
TTO,MRT,1227.743
TTO,PER,30543.603
TTO,FRA,550167.0189999999
TTO,CYP,160.06700000000004
TTO,GIN,20.555
TTO,SUR,292535.0
TTO,ZAF,2029.6790000000003
TTO,NIC,14190.131999999996
TTO,SWZ,1470.648
TTO,URY,3727.246
TTO,CHL,113581.434
TTO,BEL,47749.942
TTO,ARG,632590.958
TTO,KWT,21.113
TTO,TZA,1.4089999999999998
TTO,IND,50468.504
TTO,SVN,4.873
TTO,NOR,160.709
TTO,CAF,0.728
TTO,TUR,9052.905
TTO,FIN,0.003
TTO,PRY,58.024
TTO,ARE,5961.405
TTO,LUX,3661.333
TTO,MEX,82116.737
TTO,PAN,54964.48999999999
TTO,PAK,465.219
TZA,NPL,11.048
TZA,LBR,523.987
TZA,AZE,106.69
TZA,LSO,8.475
TZA,JOR,160.648
TZA,AUT,146.48600000000002
TZA,RWA,95157.35100000004
TZA,THA,7468.642
TZA,NZL,755.616
TZA,POL,1204.426
TZA,NLD,93280.073
TZA,DEU,229274.05700000003
TZA,SDN,1816.9680000000003
TZA,BDI,39848.04399999997
TZA,ESP,13697.534
TZA,VNM,10708.46
TZA,HUN,147.215
TZA,GRC,2686.307
TZA,HRV,90.431
TZA,BGD,762.895
TZA,BWA,910.49
TZA,NGA,1057.329
TZA,ARM,16.459
TZA,SEN,2141.29
TZA,UKR,493.252
TZA,KHM,20.183
TZA,ALB,27.841
TZA,SAU,8403.599000000002
TZA,ISR,7450.782000000001
TZA,BLR,1.762
TZA,MOZ,65707.08699999998
TZA,TUN,157.938
TZA,JAM,10.646
TZA,BRA,195.898
TZA,LKA,1811.221
TZA,JPN,355691.00999999983
TZA,OMN,1779.181
TZA,DNK,9495.254000000004
TZA,PHL,1167.296
TZA,KEN,220459.398
TZA,UGA,52280.31600000002
TZA,AGO,28965.420999999995
TZA,NER,920.491
TZA,LVA,235.874
TZA,RUS,6659.954000000001
TZA,COM,825.8670000000001
TZA,CHN,677366.637
TZA,IRQ,0.515
TZA,GBR,29969.67
TZA,UZB,91.728
TZA,TKM,31.1
TZA,ZWE,4824.044999999999
TZA,SVK,0.108
TZA,PRT,12646.981999999998
TZA,USA,49818.64799999998
TZA,TGO,79.6
TZA,IRL,3439.625
TZA,BHR,18.459
TZA,COL,3.808
TZA,BEN,166.969
TZA,GEO,152.656
TZA,KOR,1805.428
TZA,IDN,22360.568
TZA,HND,1274.606
TZA,COG,38264.986
TZA,DZA,2693.69
TZA,SGP,11598.445
TZA,ZMB,60590.791000000056
TZA,EGY,1684.5840000000003
TZA,ETH,1129.277
TZA,HTI,4420.792
TZA,BGR,114.596
TZA,MLI,2421.9480000000003
TZA,MUS,2480.1340000000005
TZA,GAB,18.345
TZA,ITA,49453.85100000001
TZA,AUS,15946.755
TZA,CMR,265.896
TZA,CHE,916182.235
TZA,CZE,261.531
TZA,MMR,2.485
TZA,IRN,3483.2800000000007
TZA,MLT,25.058
TZA,GHA,1858.301
TZA,LBN,854.6809999999998
TZA,CAN,6095.277000000001
TZA,SWE,3499.726
TZA,SLE,4.517
TZA,MAR,1308.904
TZA,MYS,8920.927999999998
TZA,MDG,10695.774
TZA,MRT,2192.902
TZA,FRA,17466.979000000007
TZA,CYP,568.789
TZA,GIN,156.401
TZA,SUR,6.119
TZA,MWI,63337.018
TZA,ISL,1880.076
TZA,ZAF,857592.8010000007
TZA,NIC,4.585
TZA,QAT,381.433
TZA,SWZ,14049.022999999996
TZA,URY,3.916
TZA,CHL,42.307
TZA,BFA,12.941
TZA,BEL,84673.538
TZA,KWT,137.386
TZA,IND,210096.18400000004
TZA,TCD,23.224
TZA,SVN,2.627
TZA,NOR,2937.4369999999994
TZA,CAF,4.22
TZA,TUR,1252.5930000000003
TZA,FIN,9235.36
TZA,PRY,0.831
TZA,ARE,77646.09499999999
TZA,MEX,341.068
TZA,PAN,29.685
TZA,PAK,15119.371
TZA,YEM,88.173
TZA,LTU,1361.193
IND,NPL,2550420.4350000005
IND,LBR,69890.49799999999
IND,AZE,58323.551
IND,LSO,21121.52
IND,JOR,751119.57
IND,AUT,326696.213
IND,RWA,39910.815
IND,THA,2757616.6950000003
IND,NZL,231878.89300000004
IND,POL,773383.2399999999
IND,ECU,229650.9210000001
IND,NLD,9621061.180000002
IND,DEU,8224599.488999998
IND,SDN,710416.0299999999
IND,BDI,21263.25
IND,ESP,2972533.787000001
IND,VNM,3464159.1610000003
IND,HUN,303449.1590000001
IND,GRC,797759.791
IND,HRV,121352.08099999996
IND,BGD,3401310.5240000007
IND,MDA,8167.844999999999
IND,BWA,45330.24799999999
IND,NGA,2545783.606
IND,ARM,33533.65
IND,DOM,101147.41999999998
IND,SEN,286694.77999999985
IND,UKR,500080.726
IND,KHM,89410.92600000004
IND,ALB,13979.335999999998
IND,SAU,5131362.485999998
IND,ISR,3676836.378
IND,BLR,127162.257
IND,MOZ,570300.4189999998
IND,TUN,270578.847
IND,JAM,24451.255
IND,BRA,5376089.875
IND,EST,99606.266
IND,LKA,4446799.87
IND,JPN,5575777.460999999
IND,OMN,1193591.8030000008
IND,DNK,775244.201
IND,PHL,1003523.2530000004
IND,KEN,2040575.1370000013
IND,UGA,428185.87500000006
IND,GTM,170416.366
IND,AGO,536294.681
IND,NER,88260.588
IND,LVA,93111.434
IND,RUS,1881804.247000001
IND,MKD,8502.483
IND,COM,9817.705000000002
IND,CHN,16659527.395000003
IND,IRQ,674463.6780000002
IND,GBR,8835959.696
IND,UZB,87739.69499999998
IND,TKM,39359.632
IND,ZWE,142740.41900000005
IND,SVK,91051.595
IND,BIH,5146.646000000001
IND,PRT,567740.0609999999
IND,USA,32818366.48299999
IND,TGO,325059.49700000003
IND,IRL,379362.183
IND,BHR,386967.2739999999
IND,COL,820827.6700000004
IND,KAZ,235797.77300000004
IND,BEN,602390.4300000002
IND,GEO,125327.85300000002
IND,KOR,4539209.785
IND,IDN,6372133.223999999
IND,HND,84571.08599999997
IND,COG,351992.2280000001
IND,DZA,800718.549
IND,SGP,15358085.099
IND,ZMB,197563.14000000007
IND,EGY,2119435.706
IND,ETH,423651.5899999999
IND,HTI,46995.203
IND,BGR,102861.02599999994
IND,MLI,92749.769
IND,MUS,1363019.9130000004
IND,GAB,47473.137
IND,ITA,5038753.672000001
IND,AUS,2093823.64
IND,CMR,161914.14399999997
IND,CHE,1015274.635
IND,CZE,264898.287
IND,AFG,504457.2430000002
IND,BOL,21884.246999999992
IND,MMR,455762.5669999999
IND,IRN,2461067.2430000007
IND,MLT,871641.407
IND,GHA,788234.3790000003
IND,LBN,210539.04999999996
IND,CAN,1870941.575
IND,SWE,801351.4589999998
IND,SLE,80054.67199999999
IND,LBY,49833.062
IND,MAR,374256.7930000001
IND,CRI,63450.75900000002
IND,TJK,21256.848
IND,MYS,3788737.917000001
IND,MDG,117824.87599999996
IND,MRT,45729.109
IND,PER,525582.75
IND,FRA,5027757.236
IND,CYP,50459.853000000025
IND,GIN,138149.45000000004
IND,SUR,12115.294999999998
IND,MWI,139079.51499999996
IND,ISL,31585.419
IND,ZAF,4315549.677999999
IND,KGZ,29481.90300000001
IND,NIC,43843.35199999999
IND,QAT,740603.0289999997
IND,SWZ,85911.82099999998
IND,URY,133250.628
IND,CHL,510496.248
IND,BFA,79410.99100000001
IND,BEL,7381350.115999997
IND,ARG,460276.417
IND,KWT,1356530.2950000002
IND,TTO,77661.67199999999
IND,TZA,1765376.8250000004
IND,TCD,34646.428
IND,SVN,235077.56999999995
IND,NOR,316488.311
IND,CAF,4609.09
IND,TUR,3613689.4830000014
IND,MNG,19894.594000000005
IND,FIN,307337.494
IND,PRY,64607.146000000015
IND,ARE,37238601.93
IND,LUX,8266.917000000001
IND,MEX,1331280.6149999998
IND,PAN,206437.403
IND,PAK,1677849.8269999991
IND,YEM,593837.3459999997
IND,LTU,97393.771
SVN,NPL,14.03
SVN,LBR,33.532000000000004
SVN,AZE,10736.989
SVN,JOR,8878.565
SVN,AUT,2244375.6029999987
SVN,RWA,163.11
SVN,THA,35218.91
SVN,NZL,3611.298
SVN,POL,903587.7019999996
SVN,ECU,2240.866
SVN,NLD,612971.6520000001
SVN,DEU,6112135.495
SVN,SDN,7738.390000000002
SVN,BDI,353.36999999999995
SVN,ESP,332177.40400000004
SVN,VNM,8097.189000000001
SVN,HUN,855941.2980000002
SVN,GRC,79077.18499999998
SVN,HRV,1955779.923
SVN,BGD,1127.076
SVN,MDA,20167.043999999994
SVN,NGA,9295.432
SVN,ARM,7493.417
SVN,DOM,1224.485
SVN,SEN,212.501
SVN,UKR,280198.1269999999
SVN,KHM,947.787
SVN,ALB,53629.819
SVN,SAU,74914.34
SVN,ISR,33248.069
SVN,BLR,55780.727
SVN,MOZ,1.493
SVN,TUN,27361.792
SVN,JAM,14.647
SVN,BRA,52325.736
SVN,EST,38940.536000000015
SVN,LKA,3922.081
SVN,JPN,38349.01700000001
SVN,OMN,2572.411
SVN,DNK,279064.9860000001
SVN,PHL,7342.448999999999
SVN,KEN,764.203
SVN,UGA,95.325
SVN,GTM,35.048
SVN,AGO,67.865
SVN,NER,152.92899999999997
SVN,LVA,36377.944
SVN,RUS,1037076.672
SVN,MKD,208156.97300000011
SVN,CHN,126782.225
SVN,IRQ,5055.163
SVN,GBR,687996.1039999997
SVN,UZB,32471.033
SVN,TKM,5298.903
SVN,ZWE,20.691
SVN,SVK,431932.882
SVN,BIH,795918.9169999998
SVN,PRT,69063.60399999999
SVN,USA,449371.6660000001
SVN,TGO,363.338
SVN,IRL,26868.19
SVN,BHR,1323.399
SVN,COL,6451.600999999999
SVN,KAZ,71846.737
SVN,BEN,364.78
SVN,GEO,15974.616
SVN,KOR,53794.04200000001
SVN,IDN,20535.241
SVN,HND,65.369
SVN,COG,2.532
SVN,DZA,170395.22300000003
SVN,SGP,26635.853
SVN,ZMB,121.33300000000004
SVN,EGY,44927.45
SVN,ETH,592.38
SVN,HTI,2867.224999999999
SVN,BGR,241671.9389999999
SVN,MLI,2.559
SVN,MUS,2599.589
SVN,GAB,759.134
SVN,ITA,3446178.373000001
SVN,AUS,47728.36699999999
SVN,CMR,296.5590000000001
SVN,CHE,362371.9269999999
SVN,CZE,721463.7600000001
SVN,AFG,1147.133
SVN,BOL,158.62400000000002
SVN,MMR,4.412
SVN,IRN,76062.289
SVN,MLT,4023.0190000000007
SVN,GHA,6692.383000000001
SVN,LBN,7304.206000000003
SVN,CAN,78239.88000000002
SVN,SWE,309764.221
SVN,LBY,12619.883999999996
SVN,MAR,26951.384
SVN,CRI,12411.439
SVN,TJK,3911.105
SVN,MYS,13099.686
SVN,MDG,292.891
SVN,MRT,3994.761
SVN,PER,1345.424
SVN,FRA,1951967.592
SVN,CYP,107791.30400000002
SVN,SUR,320.1190000000001
SVN,ISL,1570.6139999999998
SVN,ZAF,36880.342
SVN,KGZ,8906.934000000003
SVN,NIC,364.778
SVN,QAT,6540.892000000002
SVN,SWZ,587.083
SVN,URY,2640.2089999999994
SVN,CHL,9113.314
SVN,BFA,30.59
SVN,BEL,334393.269
SVN,ARG,27973.802
SVN,KWT,7369.541
SVN,TTO,78.47500000000001
SVN,TZA,24.199
SVN,IND,121594.183
SVN,NOR,63918.532
SVN,TUR,303312.5880000001
SVN,MNG,6101.437000000001
SVN,FIN,75971.095
SVN,PRY,660.275
SVN,ARE,64467.87800000002
SVN,LUX,37953.789
SVN,MEX,73309.661
SVN,PAN,3306.9720000000007
SVN,PAK,22598.628
SVN,YEM,7267.151000000001
SVN,LTU,81619.20199999998
NOR,NPL,587.458
NOR,LBR,4085.5460000000007
NOR,AZE,46264.16699999999
NOR,LSO,1.25
NOR,JOR,4476.142000000001
NOR,AUT,959761.518
NOR,RWA,94.644
NOR,THA,152176.25100000008
NOR,NZL,24415.639000000003
NOR,POL,2659934.293999999
NOR,ECU,3313.422
NOR,NLD,18336326.225
NOR,DEU,16237599.222000005
NOR,SDN,965.1229999999998
NOR,BDI,70.97
NOR,ESP,2233970.171000001
NOR,VNM,182076.508
NOR,HUN,74949.45599999998
NOR,GRC,191545.458
NOR,HRV,51464.41100000001
NOR,BGD,23619.308
NOR,MDA,6205.180000000001
NOR,BWA,259.601
NOR,NGA,318372.129
NOR,ARM,783.057
NOR,DOM,73481.45
NOR,SEN,2782.315
NOR,UKR,239645.14800000004
NOR,KHM,10.174
NOR,ALB,1275.2179999999998
NOR,SAU,77178.173
NOR,ISR,107545.443
NOR,BLR,56427.387
NOR,MOZ,2765.612
NOR,TUN,13048.674
NOR,JAM,23331.978000000003
NOR,BRA,710592.3389999999
NOR,EST,210970.846
NOR,LKA,7164.174
NOR,JPN,1810218.936
NOR,OMN,10257.125
NOR,DNK,5761155.762
NOR,PHL,119048.035
NOR,KEN,23409.313
NOR,UGA,1274.2579999999998
NOR,GTM,20080.68
NOR,AGO,215590.366
NOR,NER,226.393
NOR,LVA,152785.609
NOR,RUS,1319517.855
NOR,MKD,2846.588
NOR,CHN,2715176.2380000004
NOR,IRQ,6919.710000000001
NOR,GBR,44357599.89699999
NOR,UZB,1477.489
NOR,TKM,755.0799999999999
NOR,ZWE,500.0930000000001
NOR,SVK,25908.474
NOR,BIH,3122.798
NOR,PRT,807641.3580000001
NOR,USA,8770954.81
NOR,TGO,1030.326
NOR,IRL,1718009.491
NOR,BHR,8817.532999999998
NOR,COL,15812.691
NOR,KAZ,89887.37700000002
NOR,BEN,1505.181
NOR,GEO,6956.064
NOR,KOR,1531822.6640000006
NOR,IDN,76007.55800000002
NOR,HND,877.312
NOR,COG,38435.03700000001
NOR,DZA,148217.987
NOR,SGP,1070030.63
NOR,ZMB,397.581
NOR,EGY,77057.12100000001
NOR,ETH,2341.291
NOR,HTI,515.087
NOR,BGR,13107.309999999998
NOR,MLI,549.2810000000001
NOR,MUS,2754.423
NOR,GAB,8875.377
NOR,ITA,3572612.2319999994
NOR,AUS,235435.8
NOR,CMR,3036.633
NOR,CHE,908773.812
NOR,CZE,1420273.6100000008
NOR,AFG,2600.7200000000003
NOR,BOL,5927.829999999999
NOR,MMR,1346.4399999999998
NOR,IRN,31178.592
NOR,MLT,5755.701
NOR,GHA,16775.791
NOR,LBN,6033.314
NOR,CAN,2525550.9659999995
NOR,SWE,9794309.772
NOR,SLE,491.0179999999999
NOR,LBY,821.604
NOR,MAR,49363.525
NOR,CRI,1071.903
NOR,TJK,52.348
NOR,MYS,160222.51899999994
NOR,MDG,2563.0160000000005
NOR,MRT,2145.333
NOR,PER,12322.332000000002
NOR,FRA,10849296.898999998
NOR,CYP,46881.293000000005
NOR,GIN,6253.986
NOR,SUR,889.7970000000001
NOR,MWI,80.857
NOR,ISL,634784.1549999999
NOR,ZAF,124234.773
NOR,KGZ,559.095
NOR,NIC,175.413
NOR,QAT,41001.96800000001
NOR,SWZ,3.57
NOR,URY,5111.502000000001
NOR,CHL,83361.985
NOR,BFA,108.84
NOR,BEL,4182574.3449999993
NOR,ARG,11934.106000000002
NOR,KWT,11968.693
NOR,TTO,4314.067
NOR,TZA,30823.261
NOR,IND,375784.079
NOR,TCD,174.451
NOR,SVN,36765.012
NOR,CAF,46.218
NOR,TUR,787001.416
NOR,MNG,301.551
NOR,FIN,2394918.8010000014
NOR,PRY,1036.661
NOR,ARE,264113.704
NOR,LUX,41626.446
NOR,MEX,63650.337
NOR,PAN,115921.42099999996
NOR,PAK,14631.376
NOR,YEM,2790.67
NOR,LTU,300604.01800000004
CAF,AUT,6.865
CAF,THA,6.936
CAF,POL,14.899
CAF,NLD,3282.437
CAF,DEU,6658.977999999999
CAF,SDN,16.704
CAF,ESP,2788.6290000000004
CAF,VNM,193.327
CAF,HRV,36.738
CAF,NGA,393.629
CAF,SEN,734.291
CAF,UKR,10.844
CAF,SAU,63.287
CAF,ISR,18.388
CAF,TUN,669.363
CAF,BRA,51.342
CAF,JPN,15610.522999999996
CAF,DNK,260.865
CAF,KEN,30.346
CAF,UGA,3.756
CAF,CHN,8735.573
CAF,GBR,2976.333
CAF,SVK,17.721
CAF,PRT,140.911
CAF,USA,535.644
CAF,TGO,653.671
CAF,IRL,31.278
CAF,KOR,71.897
CAF,IDN,1602.512
CAF,COG,871.5070000000001
CAF,SGP,56.43300000000001
CAF,EGY,224.689
CAF,BGR,98.032
CAF,GAB,53.137
CAF,ITA,1059.419
CAF,CMR,10086.25
CAF,CHE,334.912
CAF,GHA,2109.7760000000003
CAF,LBN,1923.676
CAF,CAN,28.364
CAF,SWE,810.928
CAF,MAR,213.694
CAF,MYS,156.89600000000002
CAF,FRA,27264.33200000001
CAF,CYP,0.467
CAF,ZAF,4313.082
CAF,BEL,1535.318
CAF,IND,917.08
CAF,TCD,630.4060000000001
CAF,FIN,6.958
CAF,ARE,2787.349
CAF,LUX,57.33
CAF,PAK,26.235
CAF,YEM,1.805
TUR,NPL,14234.621
TUR,LBR,54964.58699999999
TUR,AZE,2036748.628
TUR,LSO,549.251
TUR,JOR,501294.076
TUR,AUT,1044330.633
TUR,RWA,5946.18
TUR,THA,118764.659
TUR,NZL,66483.609
TUR,POL,1746225.6799999997
TUR,ECU,45997.790000000015
TUR,NLD,3217923.5479999995
TUR,DEU,13928639.746000003
TUR,SDN,243131.865
TUR,BDI,5943.842000000001
TUR,ESP,3834600.777999998
TUR,VNM,99528.157
TUR,HUN,508600.9260000001
TUR,GRC,1409229.4540000004
TUR,HRV,241267.643
TUR,BGD,129804.082
TUR,MDA,208357.633
TUR,BWA,1132.539
TUR,NGA,374757.122
TUR,ARM,218.318
TUR,DOM,41824.576
TUR,SEN,154745.39100000006
TUR,UKR,1724584.0560000003
TUR,KHM,3464.419
TUR,ALB,270274.39399999985
TUR,SAU,2669657.932
TUR,ISR,2358555.908
TUR,BLR,232384.40399999995
TUR,MOZ,102542.531
TUR,TUN,799366.6599999996
TUR,JAM,21909.741
TUR,BRA,869230.5249999998
TUR,EST,131950.43099999998
TUR,LKA,40136.35899999999
TUR,JPN,269049.573
TUR,OMN,208082.626
TUR,DNK,879717.1319999999
TUR,PHL,99980.743
TUR,KEN,195178.36299999995
TUR,UGA,24192.276
TUR,GTM,24191.806
TUR,AGO,220580.755
TUR,NER,24472.099000000013
TUR,LVA,105639.57300000002
TUR,RUS,5944483.062000001
TUR,MKD,297951.7359999999
TUR,COM,14783.253
TUR,CHN,2033697.5769999991
TUR,IRQ,8308317.544
TUR,GBR,8107597.302000001
TUR,UZB,353936.4299999999
TUR,TKM,1479054.21
TUR,ZWE,5379.612
TUR,SVK,402108.63699999993
TUR,BIH,268660.91899999994
TUR,PRT,440973.369
TUR,USA,4386700.343
TUR,TGO,59699.134000000005
TUR,IRL,351850.588
TUR,BHR,126430.263
TUR,COL,109123.1
TUR,KAZ,941584.2370000002
TUR,BEN,86572.34999999999
TUR,GEO,1089681.2329999998
TUR,KOR,515504.445
TUR,IDN,292136.82800000004
TUR,HND,5447.452
TUR,COG,78193.08599999998
TUR,DZA,1468440.0110000004
TUR,SGP,837360.848
TUR,ZMB,5550.517000000001
TUR,EGY,2696328.582
TUR,ETH,275261.02800000005
TUR,HTI,22794.915
TUR,BGR,1605511.9289999998
TUR,MLI,18084.420999999995
TUR,MUS,44542.58
TUR,GAB,29972.108
TUR,ITA,7702840.624999998
TUR,AUS,408732.1669999999
TUR,CMR,105330.71300000002
TUR,CHE,1493215.0700000003
TUR,CZE,887406.4229999998
TUR,AFG,275884.118
TUR,BOL,9336.86
TUR,MMR,13169.774
TUR,IRN,3522335.842
TUR,MLT,889318.5500000002
TUR,GHA,218550.036
TUR,LBN,715578.77
TUR,CAN,868720.3089999999
TUR,SWE,1169843.5919999997
TUR,SLE,25414.723
TUR,LBY,745539.2359999999
TUR,MAR,914645.004
TUR,CRI,10195.497
TUR,TJK,172292.572
TUR,MYS,161840.79700000002
TUR,MDG,51212.97599999998
TUR,MRT,75554.51900000003
TUR,PER,285222.9009999998
TUR,FRA,6788107.556999999
TUR,CYP,1022971.1959999996
TUR,GIN,39184.252
TUR,SUR,4821.59
TUR,MWI,2220.036
TUR,ISL,13745.222000000002
TUR,ZAF,503708.215
TUR,KGZ,178333.76199999993
TUR,NIC,6546.482
TUR,QAT,187232.26200000005
TUR,SWZ,637.9919999999998
TUR,URY,29830.637
TUR,CHL,126967.177
TUR,BFA,14357.792000000003
TUR,BEL,2376733.322
TUR,ARG,208274.95
TUR,KWT,296532.265
TUR,TTO,24140.678
TUR,TZA,169748.349
TUR,IND,714281.3200000001
TUR,TCD,5847.734000000001
TUR,SVN,607977.8849999999
TUR,NOR,376390.172
TUR,CAF,32489.543
TUR,MNG,43409.85400000001
TUR,FIN,342358.33400000015
TUR,PRY,25526.367
TUR,ARE,3649025.336
TUR,LUX,53719.842
TUR,MEX,144311.21899999998
TUR,PAN,207118.62
TUR,PAK,202645.869
TUR,YEM,272689.10799999983
TUR,LTU,274158.38700000005
FIN,NPL,3161.427
FIN,LBR,813.9670000000001
FIN,AZE,50737.34500000001
FIN,LSO,433.283
FIN,JOR,72461.00699999997
FIN,AUT,458927.3879999999
FIN,RWA,20369.247000000003
FIN,THA,229285.97700000016
FIN,NZL,105816.58500000008
FIN,POL,2088169.196000002
FIN,ECU,48679.655
FIN,NLD,5115068.951000002
FIN,DEU,7227581.0150000015
FIN,SDN,30890.484999999997
FIN,BDI,176.90200000000002
FIN,ESP,1241288.77
FIN,VNM,89664.888
FIN,HUN,350815.5640000001
FIN,GRC,195858.161
FIN,HRV,103792.29599999996
FIN,BGD,218424.67299999995
FIN,MDA,14943.138
FIN,BWA,2931.8209999999995
FIN,NGA,31521.336000000007
FIN,ARM,9529.375999999998
FIN,DOM,54881.207
FIN,SEN,16912.837
FIN,UKR,515103.0349999999
FIN,KHM,300.30600000000004
FIN,ALB,4571.398000000001
FIN,SAU,414347.8930000001
FIN,ISR,207499.0920000001
FIN,BLR,91289.177
FIN,MOZ,3529.058
FIN,TUN,67111.252
FIN,JAM,22830.671
FIN,BRA,724533.6590000001
FIN,EST,1619139.3799999997
FIN,LKA,8520.420000000002
FIN,JPN,1039956.814
FIN,OMN,26530.178
FIN,DNK,1554004.617
FIN,PHL,155578.09600000002
FIN,KEN,20470.089
FIN,UGA,2629.5820000000003
FIN,GTM,6459.818
FIN,AGO,16338.349
FIN,NER,373.871
FIN,LVA,578746.2960000002
FIN,RUS,7321323.843999998
FIN,MKD,4194.503999999999
FIN,CHN,3640425.191
FIN,IRQ,44932.63499999999
FIN,GBR,3709280.673999999
FIN,UZB,23334.225999999995
FIN,TKM,38780.62700000001
FIN,ZWE,12020.059999999998
FIN,SVK,140420.4700000001
FIN,BIH,2842.963
FIN,PRT,200893.676
FIN,USA,3793057.0939999977
FIN,TGO,1300.748
FIN,IRL,157196.91800000003
FIN,BHR,13266.708000000004
FIN,COL,86318.79999999999
FIN,KAZ,235467.45199999996
FIN,BEN,65561.595
FIN,GEO,10215.982999999998
FIN,KOR,692045.893
FIN,IDN,172622.534
FIN,HND,2773.8000000000006
FIN,COG,4147.705000000001
FIN,DZA,194238.659
FIN,SGP,311438.955
FIN,ZMB,54112.691
FIN,EGY,334604.836
FIN,ETH,8492.362000000003
FIN,HTI,426.362
FIN,BGR,59937.52300000003
FIN,MLI,8019.876999999999
FIN,MUS,3651.370000000001
FIN,GAB,16128.324
FIN,ITA,1767497.747000001
FIN,AUS,829304.1460000001
FIN,CMR,14660.901000000002
FIN,CHE,965452.7510000004
FIN,CZE,356992.551
FIN,AFG,6301.360000000001
FIN,BOL,8437.435000000001
FIN,MMR,111.184
FIN,IRN,80286.51600000002
FIN,MLT,26559.5
FIN,GHA,36166.723
FIN,LBN,29410.661000000004
FIN,CAN,1234150.539
FIN,SWE,8936393.694000002
FIN,SLE,6759.526999999999
FIN,LBY,8686.571
FIN,MAR,130655.11800000002
FIN,CRI,5215.843999999999
FIN,TJK,3452.1109999999994
FIN,MYS,196412.803
FIN,MDG,1903.889
FIN,MRT,2383.8230000000003
FIN,PER,90325.105
FIN,FRA,2300735.190000001
FIN,CYP,23125.722
FIN,GIN,2793.6069999999995
FIN,SUR,433.717
FIN,MWI,1332.0190000000005
FIN,ISL,36551.46100000001
FIN,ZAF,443291.9869999999
FIN,KGZ,33008.94
FIN,NIC,1044.875
FIN,QAT,30454.162
FIN,SWZ,156.549
FIN,URY,37467.741
FIN,CHL,316982.25499999995
FIN,BFA,3759.95
FIN,BEL,2033324.5010000004
FIN,ARG,173063.243
FIN,KWT,31056.884
FIN,TTO,2987.769
FIN,TZA,34577.555000000015
FIN,IND,828823.6279999998
FIN,TCD,59470.367
FIN,SVN,113409.93800000004
FIN,NOR,2179602.1319999998
FIN,CAF,37.064
FIN,TUR,1066025.598
FIN,MNG,10599.780999999995
FIN,PRY,2256.1890000000003
FIN,ARE,524190.8210000001
FIN,LUX,23375.172
FIN,MEX,237289.138
FIN,PAN,20027.595000000005
FIN,PAK,75025.21600000001
FIN,YEM,3116.1290000000004
FIN,LTU,441955.1379999999
PRY,LBR,127.286
PRY,AZE,188.432
PRY,JOR,151.92
PRY,AUT,985.922
PRY,THA,22319.412
PRY,NZL,320.70399999999995
PRY,POL,10350.652
PRY,ECU,31640.977
PRY,NLD,92165.52
PRY,DEU,574977.738
PRY,ESP,243542.98000000004
PRY,VNM,79507.68400000001
PRY,HUN,56.271
PRY,GRC,50273.30800000001
PRY,HRV,145.09300000000002
PRY,BGD,47592.671
PRY,NGA,2368.63
PRY,DOM,794.2319999999999
PRY,SEN,613.849
PRY,UKR,89.67099999999999
PRY,KHM,380.0
PRY,ALB,865.668
PRY,SAU,54039.01700000001
PRY,ISR,145799.258
PRY,MOZ,220.77
PRY,TUN,48303.638
PRY,JAM,15.181
PRY,BRA,2499973.348
PRY,LKA,5580.359
PRY,JPN,51991.128
PRY,DNK,7978.303
PRY,PHL,487.934
PRY,KEN,11452.927
PRY,UGA,1620.855
PRY,GTM,1027.3
PRY,AGO,20307.689
PRY,LVA,17.095
PRY,RUS,405268.802
PRY,CHN,30388.153999999995
PRY,IRQ,4.0
PRY,GBR,4957.395
PRY,SVK,60.0
PRY,BIH,27.139
PRY,PRT,71741.66399999999
PRY,USA,111284.356
PRY,TGO,189.336
PRY,IRL,1908.29
PRY,BHR,286.174
PRY,COL,74873.594
PRY,KAZ,3301.412
PRY,GEO,0.015
PRY,KOR,106734.00199999998
PRY,IDN,31273.173000000003
PRY,HND,91.286
PRY,COG,4286.985000000001
PRY,DZA,20922.819
PRY,SGP,501.17
PRY,EGY,40579.702
PRY,BGR,61.18
PRY,GAB,2626.206
PRY,ITA,330908.27300000004
PRY,AUS,85.89999999999999
PRY,CHE,17295.618
PRY,CZE,377.354
PRY,AFG,321.106
PRY,BOL,55660.14500000002
PRY,MMR,14.974
PRY,IRN,58870.604
PRY,MLT,33.447
PRY,GHA,199.211
PRY,LBN,3152.603
PRY,CAN,3023.374
PRY,SWE,3730.718
PRY,LBY,227.902
PRY,MAR,63439.443
PRY,CRI,869.089
PRY,TJK,100.802
PRY,MYS,43351.856
PRY,MDG,863.606
PRY,PER,215406.65900000004
PRY,FRA,95947.406
PRY,CYP,258.588
PRY,GIN,78.227
PRY,SUR,1840.99
PRY,ISL,7.8
PRY,ZAF,7866.696000000001
PRY,NIC,444.489
PRY,URY,83950.14199999999
PRY,CHL,541429.4
PRY,BEL,23425.803
PRY,ARG,692130.802
PRY,KWT,9709.817
PRY,TTO,1371.682
